Path,Verified,Date,Publisher,Company,Description,Product,Product Version,File Version,Machine Type,MD5,SHA1,PESHA1,PESHA256,SHA256,IMP
"d:\Program Files\Common Files\Microsoft Shared\MSInfo\IEINFO5.OCX","Unsigned","08:35 18/08/2001","n/a","Microsoft Corporation","Microsoft System Information IE Extension","Microsoft® Windows® Operating System","6.00.2600.0000","6.00.2600.0000 (xpclient.010817-1148)","32-bit","E7751E6684EBE5BB16D8999FB1E9AA8D","6C753C494FCD81549487A0E29C3F3A83464F4BD5","31BC3A0322237C9B4AFF1737BA9F3683EF8B554E","C2E111F058E87AFB21855DCEE57A240D48546116D8094A276B5E381C1B97BB23","C399EC5E8750134B817CBBE2BB6F5B00AE9AB56A8CA28018942D62AB9FD49EA2","66B52D6386DBAC6448264A83187D6018"
"d:\Program Files\Common Files\Microsoft Shared\MSInfo\msinfo32.exe","Unsigned","23:51 17/08/2001","n/a","Microsoft Corporation","System Information","Microsoft® Windows® Operating System","5.1.2600.0","5.1.2600.0 (XPClient.010817-1148)","32-bit","090D5891041E35E18C77F664581C0BD6","CF3FDCFE52F5B915C10FD778B5E1DD091F4E847B","4F0B6E655F6224676B1AD13EE85987659A6C58F9","00EDBB4490E11CEB75801940F1F85F86CCD687823D56971C2DED00C1D5C49711","1D5CAE50081A57E7B55BEF220788D9065483FF1A8D39C3CA8DF39F60CDF231AF","34B13C847810BD6458D17F352A75908B"
"d:\Program Files\Common Files\Microsoft Shared\Speech\sapi.cpl","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","SAPI 5","Microsoft® Windows(TM) Operating System","5.1.4111.00 ","5.1.4111.00  (xpsp.080413-0852)","32-bit","1A56EB64786813F639A2CCAA7BB05821","11C184CD2307E4E64BC0D4C579709D17DCCFD375","2A7AF2B1DAAB184BC31330B741EF5A5E6FF67A75","9D245620D6FC1CBBA77BECB3E7BA33C7AB5421EC84479A78AB1C37984E60031A","F8097C921B9D1A5AB51932EA111E3462D0FB00DCF985CD15B2FD47B76ADCF11A","9DD0E15EFC2A6FE1E17C2B556A640084"
"d:\Program Files\Common Files\Microsoft Shared\Speech\sapi.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","SAPI 5","Microsoft® Windows(TM) Operating System","5.1.4111.00 ","5.1.4111.00  (xpsp.080413-0852)","32-bit","81F63A7037E2815B771646CE44884800","C29AAD7A4769E1BF84D6B69912157DD9D9F57DEE","7C1A8DFAB6801F0FCCAA535BE632C0CEDCF05C82","4F4D637D621C90F1C8DD7FC5364D454DBB34E62422FCDCD0B8F32FA5C8850C21","F6EDFBBCB74D0D0BA2CA7BB8E00784FAF0D442888A5C8E8D8BCB3F0BB74FB13F","F8BD18F0ABB58D352CB26DFB8E731F52"
"d:\Program Files\Common Files\Microsoft Shared\Speech\sapisvr.exe","Unsigned","23:50 17/08/2001","n/a","Microsoft Corporation","SAPISVR 5","Microsoft® Windows(TM) Operating System","5.1.4111.00 ","5.1.4111.00  (XPClient.010817-1148)","32-bit","81420500B4D35C6BDA89D6B694972C31","C1400F2B330899C001568D5C3F03F6203F459093","C199DEC8090210B7A848AA17634F244CB946C750","721A05F60FBD4FA177BEF7789FDB9D1BC8F2191AC06B919877556E06B4C13119","56873A79D27CD9662EC82314F90240FA69A112EF4AD92039132190452578452A","F51E8BE6398A9BE0A7DF6FD2423FB6EE"
"d:\Program Files\Common Files\Microsoft Shared\Speech\1033\spcplui.dll","Unsigned","08:36 18/08/2001","n/a","Microsoft Corporation","SAPI 5","Microsoft® Windows(TM) Operating System","5.1.4111.00 ","5.1.4111.00  (XPClient.010817-1148)","32-bit","CF4A3C495F6D3C08FB39A89B8E142EE4","A7ABA9F792757609EE1AC1A64F1BBC6E0F4C43FB","F54E10657230C690DCE471182EAE2F047A5F8DD9","B92ED44338D8F4BAB8C17A4781335E7FCEE6ADD5A582A6C3764F15AB43D030EB","6E25CE3E9E12BBEA9210D370172929E728684EA4C0884C893BB1EB79CF5696F6","n/a"
"d:\Program Files\Common Files\Microsoft Shared\TextConv\mswrd632.wpc","Unsigned","04:38 08/08/1999","n/a","Microsoft Corporation","Word 6.0/95 Converter","Microsoft Document Converters","8.0","99080700","32-bit","92E8C383393104E34E7BCD094F5F3D22","79D0EBD4AA3420062908BA535B4516C430B35B8B","11FD8FD401D6A8785F56A91D74B3D4D7E22DAED7","CC3869832ADFB8F0327A9E752D2224DA30088D5ED64888CE882D40C81238F3D7","0BBDAFA284F5DFD958EBA6E8BE93CF2CC0A129B4761268A97671CA9F65694933","3D8267D4803F0913C75EBB30336700CB"
"d:\Program Files\Common Files\Microsoft Shared\TextConv\mswrd832.cnv","Unsigned","03:22 10/11/2000","n/a","Microsoft Corporation","Word 97 Converter","Microsoft Document Converters","10.0","2000110900","32-bit","0C79E223D084B82635A0C7EF738431EB","1045160A7DE79BB376887C9D97FBA264E52A2ABA","EB032D0037506CABACCF0087E0875F27F31E101B","C856C400087C9058CEFF5A17EB55D7BD1E08E44FEAF87EFA770C5EEEA02D87EE","E53957F7DCA6D9567504123E972C74682041076B65236882D1A169D8B6E93C41","1D020DA623423A1E57A696B2FF701177"
"d:\Program Files\Common Files\Microsoft Shared\TextConv\write32.wpc","Unsigned","04:32 08/08/1999","n/a","Microsoft Corporation","Windows Write Converter","Microsoft Document Converters","8.0","99080700","32-bit","A8E211B85DF784AF9375D557AF87EB3A","1BB0BB6DAB3B1600DD12F690BB2F4D794F53FEAB","206590783F5A0C51C50AF124B618E4B77D3533D1","8473215A42846A7A9A3618223B8C92A7C58693B2B6B6E657DD08EF29C27C7689","76AC8B6B8004F9077901FBAEF9B8EC006B027816FE6D2A2A555F3362AC4AD045","6D7954E87B1950F13EA0F089018311A9"
"d:\Program Files\Common Files\Microsoft Shared\Triedit\DHTMLED.OCX","Unsigned","03:09 14/04/2008","n/a","Microsoft Corporation","Microsoft (R) Dynamic HTML Editing Control","DHTML Editing Component","6.01.9234","6.01.9234","32-bit","84BF5653963123EA589A18C177A26A59","15CDF5CEA9954E8CBDD242F02DAD008AA38E61D4","99399C22B526F55E9F6BDFEE16E950230A177291","F24E7D704B8FF9BA43544692DCB46419D8A87C3EF2CFB5D1D970E7C9A39BD97B","E143BC9022D4ACB3D09F5B4C02F489233CB8ECBAE3E31937568D114EE929F04F","374C6B476BD96862453631EDC4B1EC7E"
"d:\Program Files\Common Files\Microsoft Shared\Triedit\TRIEDIT.DLL","Unsigned","03:11 14/04/2008","n/a","Microsoft Corporation","Microsoft (R) HTML Editing Component","DHTML Editing Component","6.01.9234","6.01.9234","32-bit","C5B46022608C741CB003B09BEA88FD54","F02D70F6CA629FB842BD63D26504D29F05A4A70B","5833CA3BA8EA3AA23BFCE6108FDC1D8CEDBE59E7","75BC4ED5255E7F8F50F022AAB987F3013F056336F5D0712CDBD43AC0E41D900E","5AFFE9B153703C9C6C9F3259A7C4378762CBA31CB664306DB7AFE6DDB58A1F5D","1561BEDDC87EDD7C639A63BCEBC44489"
"d:\Program Files\Common Files\Microsoft Shared\VGX\vgx.dll","Unsigned","03:11 14/04/2008","n/a","Microsoft Corporation","Microsoft Vector Graphics Rendering(VML)","Microsoft Vector Graphics Rendering(VML)","6.00.2900.5512","6.00.2900.5512","32-bit","0E49F991FE91C58005F7F8CD9C8A9868","309082A3F250322CA980128BD984ABD2497D1CE5","22C230C0577EBF7CB777FEE766135EF1D3E215D9","8107074731CD671EE28399AE9B5B6D8E3EE098AB158B4DDE8B40E7E83355BE59","20ACA81A28FEC0A0A94EA63B948D738C7B1BDBCF739895E19BA98B9503A68D19","5F3B904752C7D13C154F7FFE78D91570"
"d:\Program Files\Common Files\MSSoap\Binaries\mssoap1.dll","Unsigned","08:37 18/08/2001","n/a","Microsoft Corporation","Microsoft Soap SDK","Microsoft Soap SDK","1.02.814.0","1.02.814.0","32-bit","85C22A362F588A47DDE85DC94E0F73E3","EDBBDDBA8494C4DF27F359069FD9FE7F297D10F4","2E007F23CF4852CBAB2C8C99B69713EBB34B5540","C73CE56398284AF9A8BF86CBB1C588CFF9F5DA6246517939ADA06FB77474C5AF","75D3100192F11CD3E735462F8B1E7231260265C77A98692180FADA27FF3F3C22","11DCA210D786C3D931D2B5FFB5F6D0C9"
"d:\Program Files\Common Files\MSSoap\Binaries\wisc10.dll","Unsigned","08:35 18/08/2001","n/a","Microsoft Corporation","WinInet Soap Connector Library","Microsoft Soap SDK","1.02.814.0","1.02.814.0","32-bit","472FE480817B770BABEF22F6E2B68194","B87576EF1E43488EC7F34A4FD3FCFA626E3A0B07","5667B9E42533EC8B32BF57F2CD40750DD970E3F8","3FA92C71480A80403BEC5CDCBA845278EC0F4F2CADF642275B81D66B809333D1","25056F06A75A82197469DAD1999DF070B45BABD607A001B1B3CF4FDE53B124C5","7B69EE9AEC563DA3B9EDCB6D60973A59"
"d:\Program Files\Common Files\MSSoap\Binaries\Resources\1033\mssoapr.dll","Unsigned","08:37 18/08/2001","n/a","Microsoft Corporation","Microsoft Soap Resource DLL","Microsoft Soap ","1.02.814.0","1.02.814.0","32-bit","238C4E8AA053D037379A1D9CBBD6A444","D4E967E45E6312ACD995E451D0C3AF92ABE47318","FB7A6F91B899028B1B0A3D89677BC8029927E1AA","77BE16873DDB0662BFB9F56D7BCC444D0355311CCA93CC6939A95ADB7C0023F0","48EB0E93B135158E3AF0EDC2B01A74E9C3ED0838692A532F07A0B30D74121764","96A8EC412858A637750B430C36C75B02"
"d:\Program Files\Common Files\SpeechEngines\Microsoft\spcommon.dll","Unsigned","08:36 18/08/2001","n/a","Microsoft Corporation","Microsoft Speech SR/TTS Common Library","Microsoft® Speech Engine","5.1.4111.00 ","5.1.4111.00  (XPClient.010817-1148)","32-bit","219064EE1ADDEBE69D969E54E6A54578","AD8CBAF33F16ED395F443D1E103FD12A7BD8AC64","8E76BAADEF0A50D8ED4174EFCAB3F542AB5545BF","A945C4AC826F0B6369238DCAD854D9CB8F0FAA07F905F02932AE9D6284945C10","0D16F13C8621490ABAB8C47C533DA42B845210CCB90A35957EAA59AA75CAC99C","4F061FC1B1741A2DB32B04E49C7B9551"
"d:\Program Files\Common Files\SpeechEngines\Microsoft\TTS\1033\spttseng.dll","Unsigned","08:37 18/08/2001","n/a","Microsoft Corporation","SAPI 5","Microsoft® Windows(TM) Operating System","5.1.4111.00 ","5.1.4111.00  (XPClient.010817-1148)","32-bit","D5C97349855DB59FB88C236278391D3A","3CE2BE0FCFD3947CE6A23914547251F3DF7556EC","5F65FDE558F53A3B038698E53C9BDF0AEE6C7BD5","A9D799A6F9EA795181EA109FC6C8907B5B1C55897F133BCA1B0033082A2B3000","7FF293ACD84A0B391672A1CAA43F44C209297CAA40662F53A38A3DB985E1672D","6BE51619CB96B6D6D0031D4BBA2AF79B"
"d:\Program Files\Common Files\System\directdb.dll","Unsigned","03:09 14/04/2008","n/a","Microsoft Corporation","Microsoft Direct Database API","Microsoft® Windows® Operating System","6.00.2900.5512","6.00.2900.5512 (xpsp.080413-2105)","32-bit","A0C2CB21F4B521429F033FDEB18D63D7","ED8FF3EBB4F672898F5E6F57D9346A826B3AF14B","86343D5EA65CFEB53F12CF74B003DC2D13C86D50","F9874C936A5C62983DB36026DDE4C2877A047C50F1296CA822E46D78F969F59C","36EF7A4D7085E59C511351AB1711AE29BCCB1CE33EEF46DA3BB4A2A58A197EE2","0978A9B968BAD9DB283D2887C2C8AF3D"
"d:\Program Files\Common Files\System\wab32.dll","Unsigned","03:11 14/04/2008","n/a","Microsoft Corporation","Microsoft (R) Address Book DLL","Microsoft® Windows® Operating System","6.00.2900.5512","6.00.2900.5512 (xpsp.080413-2105)","32-bit","165A968CAA9734216FF0EB192F5FBD7F","4FFDECAD6AB2F6CCCEA4D14A030325EE5F8476C0","BDD48C3A9961220BE7AB9FA51F6A9222671C2398","E0CC1C45DA94D0A41814D5CB486D89A4C5556C5C04207EBA39D749115C6C564D","AFBD12A536791169D8C07A94DC8F42701E1612ED6188B39F1A0D0DB70B431F21","F91AF7DDD70E696F152C8AE0E0D61DE2"
"d:\Program Files\Common Files\System\wab32res.dll","Unsigned","19:21 13/04/2008","n/a","Microsoft Corporation","Microsoft (R) Address Book DLL","Microsoft® Windows® Operating System","6.00.2900.5512","6.00.2900.5512 (xpsp.080413-2105)","32-bit","9179353100DB37AE37B4D703E3FF3387","7C4B3C9EE03C9455AA0A3DD7001931500B254C21","CE7786D31F7A28A5C4A0C4A5ED800F7C048E0A65","B481456D5E35B8D3C5AC441D67982B8972B38A2D7C9E7B259155B7B3AF7DA8B2","8B4505A92A448CE557DC7A666FAEBA4C964986C2B1C9622F69DDF50AEBDC7458","n/a"
"d:\Program Files\Common Files\System\ado\msader15.dll","Unsigned","20:26 13/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - ActiveX Data Objects Resources","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","270CA376EC40E7A7AAB16E827FCFCEA2","835C930503ABCE5858BEAE7EE63A9DC32D16DC73","A062E63BBA04AFBBE4DDDBC59D7292826022AB8E","536D3BCE3338C05AF77ABE6F56E78B26E644E16B2C0C8639D6B05A2D141336BB","3235DB106B95A3B4C14EA1E9F6F2087B8DFE50B68F3CD4D7EEAFE2A9A27A7FEB","n/a"
"d:\Program Files\Common Files\System\ado\msado15.dll","Unsigned","03:11 14/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - ActiveX Data Objects","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","6942705E4DA38BD086CD75883A671DBD","EF5038CAF69A6870C68BEB8ED5FDB9721C2BAC19","C0426BD429C0D41374223C3A63DCDE8FE7F246AD","35BCA5B973460077631E31DECF0C7305A5FC2E85416C0154E597D59FA19EEDD7","3DE63B8ED08EA6AABB8E138DC6F73CEF72C04D6160B95C68AE6D4920D0C9B6CF","4C8CDB548485B8321144B14DA8C111B3"
"d:\Program Files\Common Files\System\ado\msado20.tlb","Unsigned","20:26 13/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - ActiveX Data Objects 2.0 Type Library","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","B969831556B0990D575154557B590B32","FF525CFA755AA07C22CC40CA301BC49DD73EDA39","1F7ED36EB4DD6BBCB77DEFEB3D1E509D1C4686BB","1FD5215D85EB313579B8760776616358FA0645518E883507A447F10E82258200","FD5C47EBC9A57EB4442B6FB05436FB44D0CEDB574DF48257FCD8F3D2A43CEC0A","n/a"
"d:\Program Files\Common Files\System\ado\msado21.tlb","Unsigned","20:26 13/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - ActiveX Data Objects 2.1 Type Library","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","DA4BF173DA0762E25BD112E0C767A6A3","D13C551FC793BCA1CE3008B8A1002710B0191E1A","AAF7D30A584270C37927049168AC4AE73C3E7AA4","BD24E367E3288F22E7945B31F67F0BAE12B7B66E2C7FB21B90164308929A0884","71573AC946A14F3BAF7331DAC444F4D1BCB4BEE2F15E23C23129136A8B0B5B42","n/a"
"d:\Program Files\Common Files\System\ado\msado25.tlb","Unsigned","20:26 13/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - ActiveX Data Objects 2.5 Type Library","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","6D5F61E44C93BD0860D42BFC3F712FE1","47B65CC4833DB74E041078B3856581705D140258","C2F834C6C7FF0A77B69A6E580A29C863FB30610B","622DAE9CE81466474CF5AD380DB6F4CFE19828B0B654C860FE0F48F14D173924","655D74B1862B82CB2E343336EE2C54F2B09395DEC7051E099FE8E415D9911430","n/a"
"d:\Program Files\Common Files\System\ado\msado26.tlb","Unsigned","20:26 13/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - ActiveX Data Objects 2.6 Type Library","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","1482903CD9039BB36854B17D6F3D0E22","81B1F493E50CAFC1BFDB5E28B47B8C2665253E56","213F04E54DB6408EA37AAA2A6E62E995F8EBEA41","0C3891715C41578E9BF1CAB17CA852BD1608E69FD46DA4277781BA5D70BBBD19","5506367B7ADD4E50999B8A374F133115F4242BC530AE434BD5043C5FB79163DE","n/a"
"d:\Program Files\Common Files\System\ado\msado27.tlb","Unsigned","20:26 13/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - ActiveX Data Objects 2.7 Type Library","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","568F8C952FDED8842E114F410177208A","1A112003E5F166BA27BA1D1921C20B49E943025A","A31F50CC5AF48B41D8294198574005FDA36F829C","BA490BEC163E8164059B7479B37DD071EFEE65D165E0674A4E53C548E9242BB8","D5DDDC544182BB169D968B6BB736519B9F1FF323DCDBCB0398BC1C7098C068DB","n/a"
"d:\Program Files\Common Files\System\ado\msadomd.dll","Unsigned","03:11 14/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - ActiveX Data Objects (Multi-Dimensional)","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","89B2E9F4A4E7C2EC8BB66CD17A4E3721","407A6BC6C87650F4105FD6173E00095DF627B4FB","9863A37811FF2788128D4FBF38E68D78CE7C7DC7","5B0DF74099D7A5897C3CE4451C38394DEAECBBB0E99D99BDAEC975229A4D1E24","5337C03F53F58910319B87E872B49900A176C3CA4B66764702A9888D35A1D8B1","633F2496AF2BA86851A6ADF7560322D1"
"d:\Program Files\Common Files\System\ado\msador15.dll","Unsigned","03:11 14/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - ActiveX Data Objects","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","B341ACD9DB66897D34110A8A581EE929","A9AC1C55C3A8D57541C76901B437A9C613BFDF47","1ADE34D8517D311B523F95EECE90C140A47EC116","0308D36497633E6171E3FCFD09BE7070194AE5EC79B383D869CC1749378B5D74","5ADBFE3EEB5FB37D5A768274A9A2AC4C0FF18728CD79E985F38D6A2EB5307F36","A5FB9BFFC6E5DAF44D06EF6709123564"
"d:\Program Files\Common Files\System\ado\msadox.dll","Unsigned","03:11 14/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - ActiveX Data Objects Extensions","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","66686516C9A0B2125CC6FFFBA6E21BD2","FF6534EE41117F3066DC076CE8A8F3E6F5A83D3B","19A4780BC11C7542A1669F398C42D5D8558F886D","C0136FC5AA52498DCA59B6F591D93BFEEB61DD5FF08B03AFAC6937F16E49138A","93D78724371589BF1E0E64B3C381694C0D020645C726B9B86920A642F0276BD1","97C34B9338BF7A28652FBB283C1AED89"
"d:\Program Files\Common Files\System\ado\msadrh15.dll","Unsigned","03:11 14/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - ActiveX Data Objects Rowset Helper","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","31ACFC16CB9ED1CE1B4E7BD85C835281","CB367B336BD4BF2C02824B780A232C236EFDA6A7","2E5FFC2EDFEFA10E4FCEFBE4F8DAEBADC9632890","CDB181AF353AD698CE9A17CB34725CCF896F4F43B8644EA5531D76662F8FA09F","ED670717A4978F380C701E2582599504D88D48940D5F47FADBCD6E3581BD6E5C","7AA676FDA79B07AFA2CA3CAB5285B27D"
"d:\Program Files\Common Files\System\ado\msjro.dll","Unsigned","03:12 14/04/2008","n/a","Microsoft Corporation","Microsoft Jet and Replication Objects","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","52942890468AEEB1D05ACAD1E0507A73","F74C80E3B1A213043CA1B28D2A0823581958CB5B","1F428B66C3A644E40C79DA624C3756F1B7A55275","124FF08255F28968CE2AA7A51CAC1A5787A874882D17C6697CD6B1D4895CC20D","34BCB0E37EB54CEE6BA61DB12DEF25BF4A00ADE8F3A0A1E0B7B842124C568137","75FECDE89165CA7EE9BCAC3DC0B9985C"
"d:\Program Files\Common Files\System\msadc\msadce.dll","Unsigned","03:11 14/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - OLE DB Cursor Engine","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","BEC87590900A6255602E5BC04FAD35B9","54017EA0E00720ADF0738082DA2D70264597B8F8","54C75BB1216A7F837B52A1A4224C7A663FF11356","2C47D284FE34992BD0256251DC56DCAFC2A53FCB7DD878241EEB52AED9690BBF","DFE7A362DB5A999939AA5B1A1EA3B2B5CAEE0110BC59A9B215D449164456B593","C0D204401F4610EE68DD9431C77B75B2"
"d:\Program Files\Common Files\System\msadc\msadcer.dll","Unsigned","20:25 13/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - OLE DB Cursor Engine Resources","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","81E9041DAC0983AACE5C8920AF73D64E","081D67447A0294EFB58B81406355B26C514EABEE","F2D3B46EF874313AA0B5C9CE522CFA8CA3D1A017","D64E0D07905A29AEDE3613E5C1D751146AE536E0D2D382EEFE24207D0290F2ED","0E4064070E5CD69B7DB2E2201C8E7C220CC6734FFC9B421D1222CEECD5FC707D","n/a"
"d:\Program Files\Common Files\System\msadc\msadcf.dll","Unsigned","03:11 14/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - Remote Data Services Data Factory","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","2313601F98EAAF5E619C991BA10CD601","3957D13484CEF9CC3C50E140D645054758AA15B8","B181DA3D6E8CEB6E9EF9485EF6347553B1F9DB8A","5A1BBB1FB0887741089FE89A2849C9F1732E73AD610BD1468C179120F9A8CB11","FA8EAC3DEC71F34916989E00D4A90CCB7543862AB2B829FF1C1F081912BC6D7D","88567C849478A3614CF1DA2BCACBAE1A"
"d:\Program Files\Common Files\System\msadc\msadcfr.dll","Unsigned","20:25 13/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - Remote Data Services Data Factory Resources","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","78C37CC9AB08FEFD59264129A75C09AA","A89EB387C7914FE8600C68E733AEC3259D9B09CD","45816A29A33C38BB024B24822054EE0C1624709C","D1A45AADBA158A87B43AFFBEB9B84D9679A914A2F0CA734C3A73378077F8873C","5FD27C444348744D9E56EBCE745B2A74D88CC62040CE35484107A62A7C5B5BA6","n/a"
"d:\Program Files\Common Files\System\msadc\msadco.dll","Unsigned","03:11 14/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - Remote Data Services Data Control","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","E0E6648BD34E9BA999C7BD6FD9675398","F9F79E11927479E99A1CB4D82038633607115E1A","25CCA312A3A54A425C58964C29753AB3295DE76C","20818B3705631A6D8E0BF355DFBEA0588C7D44DC9A3436CEA0044C028D0F845C","A7E120EDFA203A64E66016E4DC8B981E5FD5DE8133E71DB844676ACFA5B1B964","1BF4575277FA3D9FA719F4860923BEE2"
"d:\Program Files\Common Files\System\msadc\msadcor.dll","Unsigned","20:25 13/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - Remote Data Services Data Control Resources","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","32801D0A8ADACB9740050175D376B02F","AD045DDABA47E7D920588E0A4427C74DBAF4CA45","C3DC87E858466D1A1F89303B11FA9551E800CF56","B2ECF90E45DD55CAF444DAA779646B0793C24E2429C30C97D85B21138ECE0648","8C9233F25965C90F5FC60902EA5D32F324BB5792E8569A47241DCB683BF4491A","n/a"
"d:\Program Files\Common Files\System\msadc\msadcs.dll","Unsigned","03:11 14/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - Remote Data Services ISAPI Library","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","76A5754959F55764B381A5963F3D8CF2","38E849AAA83C0B2727A1EF1B7EA096D5E054F1A9","79FF5E9D3852374FC0A59270055A43078B950558","349F61D5C3E27E0B91DDD4972725C60469E3AA7ADA8C932C4BB977C6808A961C","B876913E2ADFBDC34DC9E067672628260BE7003B0FDD15DAE43CC5B53EEBF448","797A7E041A4B28A5831E7FDBB9A61147"
"d:\Program Files\Common Files\System\msadc\msadds.dll","Unsigned","03:11 14/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - OLE DB Data Shape Provider","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","020251E6F9FE3C88B415F2855C1EA682","9A7B6ACE879356BE7A0D29673E9505BC531209E2","B660D110048D383879C77E63F8A340E550831A7F","691C99846FDE96DD8C3DBFD9CF3C337C81B878229482651B20E262603C9873DB","23CB4B0420A13E877B782C4270C2690202301893878D822F04B07A7EA6F62CFD","5AE57108275728111A519735329FC30F"
"d:\Program Files\Common Files\System\msadc\msaddsr.dll","Unsigned","20:25 13/04/2008","n/a","Microsoft Corporation","Microsoft Data Access -  OLE DB Data Shape Provider Resources","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","D682213C0DD7BF29B5FC5CE176372235","21E2B484C3A9F22B052D88264A4B883A79FFBDFA","2B50B059D6498081F54FE65F2F2330D5DF5B5FD1","9717B07FF93209DC7F092D9FAE1D1DF80AB977634A81ED7D090F54D68B06623A","D46AA73C5076FE6482E5A18C5EB74446DF7F33697F5E5B2D49512E4896763388","n/a"
"d:\Program Files\Common Files\System\msadc\msdaprsr.dll","Unsigned","20:25 13/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - OLE DB Persistence Services Resources","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","3E4FC53DE3851FD04663B66DBBA991CD","9F817598DB2D0AA6DA22654CAB2608BC3E587FE0","F1BB3ABC94AA1DDC318776FB588BEB0F18B88155","BBCA5FFE53DC6E878B120C379FA134AF4DD61F680CE274A01A4437648ACD5399","841635B08A60064A4528755704A3190BD7C46D55BAE43C348E361921BE9AFB90","n/a"
"d:\Program Files\Common Files\System\msadc\msdaprst.dll","Unsigned","03:11 14/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - OLE DB Persistence Services","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","729E04D0810CBF1EBD0C87F362DCB5E1","38EEF72C5CA0BD1ED2C5A675CA06D5EA3AD4C198","90289C6417276FF3F54EDE428C334EAAA0322936","1AD134885EEDA36214F18A85B29781ABEC41028F09FE1A08C24321B1BA11F170","0E4DF2E5C6117572F73913DA5C6144A7AA030EA900689D656EF2049AE615BC4A","F03C56394857F2E910A3D18279A05874"
"d:\Program Files\Common Files\System\msadc\msdarem.dll","Unsigned","03:11 14/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - OLE DB Remote Provider","Microsoft Data Access Components","2.81.1132.0","2.81.1132.0 (xpsp.080413-0852)","32-bit","4CA9E510FD464F38BADC028130A80466","EAF0E3812EB8D56DD3BB0C3C9EECD1D24984D19C","ECA8BBD9F342151F0F99B8063909C989957C52A9","458DBB733ACD3FBC9840D81FD40F57807A1EA614D866EFADC275624EAB22BB61","C5139BEB9A850CC681CBE4BD37160975578F06B17DE52B7877EAFE55BE69F457","CB8FFAF3F8697064D3EB0BCDBB03B356"
